step,agent_model_0,agent_model_1,agent_model_2,agent_model_3,agent_model_4,agent_cumulative_return_mean,agent_cumulative_return_std,benchmark_cumulative_return
174,0.1105034351348877,0.11050355434417725,0.11050355434417725,0.11050347983837128,0.11050361394882202,0.1105035275220871,7.020961635941117e-08,0.13124483823776245
175,0.11588199436664581,0.11588200181722641,0.11588205397129059,0.11588197946548462,0.11588218808174133,0.11588204354047775,8.553578042129377e-08,0.1365388035774231
176,0.11368664354085922,0.11368672549724579,0.113686703145504,0.11368666589260101,0.11368679255247116,0.11368670612573624,5.7856049115410976e-08,0.13595853745937347
177,0.11191202700138092,0.11191210895776749,0.11191215366125107,0.1119120791554451,0.11191224306821823,0.11191212236881257,8.168500705758182e-08,0.12663374841213226
178,0.10339328646659851,0.10339333862066269,0.10339333862066269,0.1033933237195015,0.10339348018169403,0.10339335352182388,7.394490108370486e-08,0.12227017432451248
179,0.08537254482507706,0.08537258952856064,0.08537260442972183,0.08537255972623825,0.0853726863861084,0.08537259697914124,5.5254984550890796e-08,0.10724552720785141
180,0.09359908849000931,0.09359920024871826,0.09359912574291229,0.09359905123710632,0.09359925985336304,0.09359914511442184,8.455670451588099e-08,0.11748890578746796
181,0.09606258571147919,0.09606267511844635,0.09606270492076874,0.09606262296438217,0.09606275707483292,0.09606266915798187,6.734434687183301e-08,0.11800343543291092
182,0.10000580549240112,0.10000593960285187,0.10000590980052948,0.1000058501958847,0.10000597685575485,0.1000058963894844,6.877172445782619e-08,0.11656789481639862
183,0.10568086802959442,0.10568095743656158,0.1056809350848198,0.1056809276342392,0.10568108409643173,0.10568095445632934,7.965503490510044e-08,0.12239966541528702
184,0.09411449730396271,0.09411455690860748,0.09411456435918808,0.0941145047545433,0.09411462396383286,0.09411454945802689,5.1349583089687755e-08,0.11592860519886017
185,0.10272470861673355,0.10272475332021713,0.10272476077079773,0.10272476077079773,0.10272487252950668,0.10272477120161057,6.066621239728416e-08,0.12333635985851288
186,0.10168296843767166,0.10168303549289703,0.10168308019638062,0.10168297588825226,0.10168314725160599,0.10168304145336152,7.47661215323335e-08,0.12471091747283936
187,0.11624297499656677,0.11624306440353394,0.11624302715063095,0.11624305695295334,0.11624313145875931,0.11624305099248886,5.708331259899722e-08,0.1364043653011322
188,0.11891116946935654,0.11891116201877594,0.1189112737774849,0.11891120672225952,0.1189112588763237,0.11891121417284012,5.080618596444225e-08,0.13876958191394806
189,0.12918837368488312,0.1291884034872055,0.12918849289417267,0.12918835878372192,0.12918853759765625,0.1291884332895279,7.81423485405856e-08,0.1448839157819748
190,0.12052525579929352,0.1205253079533577,0.12052538245916367,0.12052533775568008,0.12052544951438904,0.1205253466963768,7.364400501937609e-08,0.14297336339950562
191,0.11307057738304138,0.11307064443826675,0.11307069659233093,0.11307061463594437,0.11307068169116974,0.11307064294815064,4.8685995497419064e-08,0.1359240710735321
192,0.10517686605453491,0.1051768958568573,0.10517691820859909,0.10517685115337372,0.10517697781324387,0.10517690181732178,4.981313541664713e-08,0.13128651678562164
193,0.11495805531740189,0.11495804041624069,0.11495813727378845,0.1149580106139183,0.11495815217494965,0.11495807915925979,6.220230896694005e-08,0.13772213459014893
194,0.12197636067867279,0.12197644263505936,0.12197647243738174,0.12197639048099518,0.12197651714086533,0.12197643667459487,6.264693441861245e-08,0.14674299955368042
195,0.12534604966640472,0.12534606456756592,0.1253460943698883,0.12534601986408234,0.12534619867801666,0.1253460854291916,6.877172445782617e-08,0.14563968777656555
196,0.11902414262294769,0.1190241351723671,0.11902414262294769,0.11902409046888351,0.11902421712875366,0.11902414560317993,4.550347174585602e-08,0.14709120988845825
197,0.12730780243873596,0.12730780243873596,0.12730784714221954,0.12730783224105835,0.1273079216480255,0.12730784118175506,4.897021271334584e-08,0.15293262898921967
198,0.13090567290782928,0.13090580701828003,0.13090580701828003,0.13090574741363525,0.1309059113264084,0.1309057891368866,8.777783200158561e-08,0.15386609733104706
199,0.12266331166028976,0.12266336381435394,0.12266338616609573,0.12266328930854797,0.12266343832015991,0.12266335785388946,5.9464782295331107e-08,0.148356094956398
200,0.11942225694656372,0.11942232400178909,0.11942241340875626,0.11942233890295029,0.11942244321107864,0.1194223552942276,7.42071843027397e-08,0.14802609384059906
201,0.12167269736528397,0.12167274206876755,0.12167277932167053,0.12167275696992874,0.12167280167341232,0.12167275547981263,3.956531896397994e-08,0.14812670648097992
202,0.10421718657016754,0.10421723127365112,0.1042172834277153,0.10421723872423172,0.10421734303236008,0.10421725660562516,5.927778566156652e-08,0.13390527665615082
203,0.09300780296325684,0.09300790727138519,0.09300795197486877,0.09300792217254639,0.09300794452428818,0.09300790578126908,6.016084324773059e-08,0.12345041334629059
204,0.08709467202425003,0.0870947390794754,0.08709479123353958,0.08709470927715302,0.08709479868412018,0.08709474205970764,5.388165930439396e-08,0.11867110431194305
205,0.08461403101682663,0.0846140906214714,0.0846141129732132,0.08461406081914902,0.08461414277553558,0.08461408764123916,4.363522071941591e-08,0.11730407923460007
206,0.07131978869438171,0.07131986320018768,0.07131993770599365,0.07131984829902649,0.07131995260715485,0.07131987810134888,6.746787680787904e-08,0.11046501249074936
207,0.06292473524808884,0.06292479485273361,0.0629248172044754,0.06292477995157242,0.06292486190795898,0.06292479783296585,4.670747524099791e-08,0.106782466173172
208,0.07108256220817566,0.07108256220817566,0.07108263671398163,0.07108256965875626,0.07108267396688461,0.07108260095119476,5.14575739199877e-08,0.11490965634584427
209,0.05519082769751549,0.055190905928611755,0.055190958082675934,0.05519087240099907,0.055191054940223694,0.05519092381000519,8.74213803698124e-08,0.09837595373392105
210,0.04659475386142731,0.04659479856491089,0.04659484699368477,0.04659479483962059,0.046594858169555664,0.04659481048583984,4.242580675336104e-08,0.09379002451896667
211,0.04598137363791466,0.04598141461610794,0.04598146677017212,0.045981504023075104,0.045981574803590775,0.04598146677017212,7.81867349960482e-08,0.08832985162734985
212,0.04149163141846657,0.04149175435304642,0.04149174317717552,0.041491735726594925,0.04149182140827179,0.041491737216711046,6.821453109096468e-08,0.08391615748405457
213,0.0315433032810688,0.03154340758919716,0.03154339641332626,0.03154342249035835,0.03154347464442253,0.03154340088367462,6.224691442908473e-08,0.07912896573543549
214,0.036114852875471115,0.03611486032605171,0.03611491248011589,0.03611484169960022,0.03611494600772858,0.0361148826777935,4.462580587979756e-08,0.09058979153633118
215,0.047619983553886414,0.047620054334402084,0.047620076686143875,0.047620028257369995,0.04762011766433716,0.04762005209922791,5.0436083364714096e-08,0.10213538259267807
216,0.05926012992858887,0.05926016345620155,0.05926024913787842,0.059260182082653046,0.05926026031374931,0.05926019698381424,5.60653095815048e-08,0.10897889733314514
217,0.06651213765144348,0.06651218980550766,0.06651226431131363,0.06651216745376587,0.06651230156421661,0.06651221215724945,6.84886288302028e-08,0.11543349921703339
218,0.07192318141460419,0.07192327082157135,0.07192331552505493,0.07192328572273254,0.0719233825802803,0.07192328721284866,7.30764856054737e-08,0.11955335736274719
219,0.07660022377967834,0.07660022377967834,0.07660029083490372,0.07660019397735596,0.0766003355383873,0.07660025358200073,5.795191670247929e-08,0.1240721344947815
220,0.07415066659450531,0.07415066659450531,0.07415078580379486,0.07415073364973068,0.07415081560611725,0.07415073364973068,6.787801965433582e-08,0.12195191532373428
221,0.08076396584510803,0.08076401054859161,0.0807640478014946,0.08076399564743042,0.08076412975788116,0.08076402992010116,6.313240577076335e-08,0.12722329795360565
222,0.07089384645223618,0.07089387625455856,0.07089396566152573,0.07089386135339737,0.07089397311210632,0.07089390456676484,6.016084324773058e-08,0.12045583873987198
223,0.06605077534914017,0.06605073809623718,0.06605089455842972,0.06605078279972076,0.06605090945959091,0.06605082005262375,7.68891254087921e-08,0.11245410889387131
224,0.05112850293517113,0.05112849920988083,0.051128558814525604,0.051128484308719635,0.051128629595041275,0.05112853497266769,5.998758520365934e-08,0.096408411860466
225,0.06295660883188248,0.06295664608478546,0.06295675784349442,0.06295667588710785,0.06295674294233322,0.06295668631792069,6.335184475624953e-08,0.10246067494153976
226,0.07202878594398499,0.07202882319688797,0.07202889025211334,0.07202877104282379,0.07202892005443573,0.07202883809804916,6.495265578539184e-08,0.10172084718942642
227,0.06997888535261154,0.06997886300086975,0.06997896730899811,0.06997886300086975,0.0699789747595787,0.06997891068458557,5.590418422908804e-08,0.09455602616071701
228,0.07710172235965729,0.07710178196430206,0.07710187882184982,0.07710178941488266,0.07710185647010803,0.07710180580615997,6.264693441861245e-08,0.09299623966217041
229,0.07743792235851288,0.07743795216083527,0.07743801176548004,0.07743791490793228,0.07743804156780243,0.07743796855211257,5.585451368686948e-08,0.09086741507053375
230,0.09003689140081406,0.09003707021474838,0.09003707021474838,0.09003695845603943,0.09003711491823196,0.09003702104091645,9.269911655781144e-08,0.09725017845630646
231,0.09909562021493912,0.09909573197364807,0.09909574687480927,0.09909570217132568,0.09909579157829285,0.09909571856260299,6.374493132891488e-08,0.10133349895477295
232,0.11001449823379517,0.11001462489366531,0.1100146546959877,0.11001461744308472,0.11001472920179367,0.11001462489366531,8.346645721200138e-08,0.11534526944160461
233,0.12449285387992859,0.12449295073747635,0.12449302524328232,0.12449292093515396,0.12449302524328232,0.1244929552078247,7.292440118337963e-08,0.12905435264110565
234,0.12444785237312317,0.12444797158241272,0.12444799393415451,0.12444795668125153,0.12444805353879929,0.12444796562194824,7.326614718997193e-08,0.12973690032958984
235,0.12776349484920502,0.1277635544538498,0.12776359915733337,0.12776349484920502,0.12776365876197815,0.12776356041431428,7.036756845186707e-08,0.12898820638656616
236,0.12838445603847504,0.1283845603466034,0.1283845752477646,0.1283845454454422,0.12838461995124817,0.12838455140590668,6.016084324773059e-08,0.13069060444831848
237,0.12384609133005142,0.12384624034166336,0.12384627759456635,0.12384618073701859,0.12384628504514694,0.12384621500968933,8.052144101921496e-08,0.1296204775571823
238,0.11679340153932571,0.1167934462428093,0.11679349839687347,0.11679348349571228,0.11679351329803467,0.11679346859455109,4.5012853941301153e-08,0.1242777407169342
239,0.12384337186813354,0.12384337931871414,0.1238434687256813,0.12384334206581116,0.1238434910774231,0.12384341061115264,6.525109423938786e-08,0.12983675301074982
240,0.14216774702072144,0.1421678215265274,0.14216794073581696,0.14216777682304382,0.14216792583465576,0.14216784238815308,8.727044143883182e-08,0.1460389494895935
241,0.152077779173851,0.15207786858081818,0.1520778387784958,0.1520778089761734,0.15207789838314056,0.1520778387784958,4.712160915387242e-08,0.15312565863132477
242,0.1426822692155838,0.14268237352371216,0.14268241822719574,0.1426822990179062,0.14268247783184052,0.14268236756324768,8.534086384341928e-08,0.147525355219841
243,0.1476442962884903,0.14764432609081268,0.14764441549777985,0.14764432609081268,0.14764449000358582,0.14764437079429626,8.024520884654677e-08,0.15150031447410583
244,0.1427495926618576,0.14274968206882477,0.14274968206882477,0.14274965226650238,0.14274975657463074,0.14274967312812806,5.9230944259023044e-08,0.1502341479063034
245,0.14946845173835754,0.1494685411453247,0.14946863055229187,0.1494685858488083,0.1494685858488083,0.14946855902671813,6.779618958280877e-08,0.15541039407253265
246,0.15468904376029968,0.1546889990568161,0.15468914806842804,0.15468904376029968,0.15468914806842804,0.1546890765428543,6.779618958280877e-08,0.15557794272899628
247,0.15515610575675964,0.15515615046024323,0.15515626966953278,0.15515616536140442,0.15515626966953278,0.15515619218349458,7.405742192142711e-08,0.16029155254364014
248,0.15985369682312012,0.15985381603240967,0.15985380113124847,0.1598537713289261,0.15985386073589325,0.1598537892103195,6.089453918249175e-08,0.1619444638490677
249,0.16073942184448242,0.16073951125144958,0.16073954105377197,0.1607394516468048,0.16073957085609436,0.16073949933052062,6.179941103854096e-08,0.16048824787139893
250,0.17196986079216003,0.171969935297966,0.17196999490261078,0.17196987569332123,0.17197003960609436,0.1719699412584305,7.641840818499377e-08,0.16751134395599365
251,0.16336475312709808,0.16336482763290405,0.16336484253406525,0.16336478292942047,0.1633649319410324,0.16336482763290405,6.828569911354542e-08,0.16183671355247498
252,0.1696218103170395,0.16962194442749023,0.16962198913097382,0.16962192952632904,0.1696220487356186,0.16962194442749023,8.815645848363066e-08,0.16540344059467316
253,0.1638752818107605,0.16387535631656647,0.16387541592121124,0.16387535631656647,0.16387547552585602,0.16387537717819214,7.269567798167746e-08,0.16043627262115479
254,0.16290336847305298,0.16290348768234253,0.16290345788002014,0.16290339827537537,0.16290350258350372,0.16290344297885895,5.7711949142924205e-08,0.16031576693058014
255,0.16922225058078766,0.16922231018543243,0.16922235488891602,0.16922232508659363,0.1692224144935608,0.1692223310470581,6.016084324773058e-08,0.16410286724567413
256,0.16705897450447083,0.16705909371376038,0.16705915331840515,0.16705907881259918,0.16705918312072754,0.1670590966939926,8.052144101921496e-08,0.16388319432735443
257,0.16016264259815216,0.16016270220279694,0.16016283631324768,0.16016270220279694,0.1601628065109253,0.1601627379655838,8.065920235350346e-08,0.16007889807224274
258,0.15751993656158447,0.15751996636390686,0.1575200855731964,0.15751993656158447,0.1575200855731964,0.15752000212669373,7.714139882054796e-08,0.15956738591194153
259,0.16982494294643402,0.16982504725456238,0.16982510685920715,0.16982501745224,0.16982516646385193,0.1698250561952591,8.534086384341928e-08,0.16329436004161835
260,0.1699049025774002,0.16990496218204498,0.16990500688552856,0.1699049472808838,0.16990506649017334,0.16990497708320618,6.233602959916559e-08,0.1644739806652069
261,0.1937730610370636,0.19377310574054718,0.19377321004867554,0.19377312064170837,0.19377323985099792,0.19377314746379853,7.48032355189987e-08,0.18695156276226044
262,0.17996586859226227,0.17996592819690704,0.1799660325050354,0.17996592819690704,0.1799660474061966,0.17996596097946166,7.627298767608242e-08,0.17534232139587402
263,0.1916421353816986,0.19164220988750458,0.19164225459098816,0.19164223968982697,0.19164228439331055,0.19164222478866577,5.674193133312396e-08,0.18768414855003357
264,0.1993744969367981,0.19937452673912048,0.19937463104724884,0.19937452673912048,0.19937466084957123,0.19937456846237184,7.254279520891955e-08,0.19220827519893646
265,0.20090866088867188,0.2009086310863495,0.20090876519680023,0.20090866088867188,0.20090878009796143,0.20090869963169097,6.795975119466412e-08,0.19744668900966644
266,0.1942012459039688,0.1942012906074524,0.19420139491558075,0.1942013055086136,0.19420136511325836,0.19420132040977478,5.960464477539063e-08,0.18813200294971466
267,0.1999180167913437,0.19991807639598846,0.19991815090179443,0.19991813600063324,0.1999182105064392,0.19991811811923982,7.405742192142711e-08,0.19464296102523804
268,0.20169508457183838,0.20169517397880554,0.2016952484846115,0.20169511437416077,0.2016952782869339,0.20169517993927003,8.336663681685546e-08,0.19506226480007172
269,0.20304125547409058,0.20304138958454132,0.20304140448570251,0.20304132997989655,0.2030414640903473,0.20304136872291564,7.927081631583207e-08,0.19683398306369781
270,0.20981749892234802,0.20981761813163757,0.20981760323047638,0.2098175436258316,0.20981767773628235,0.20981758832931519,6.909384202581423e-08,0.20114314556121826
271,0.20850999653339386,0.20851008594036102,0.2085101455450058,0.20850999653339386,0.20851019024848938,0.2085100829601288,8.714313219316867e-08,0.19947746396064758
272,0.20425888895988464,0.20425893366336823,0.204258993268013,0.20425891876220703,0.2042590230703354,0.20425895154476165,5.515442944562956e-08,0.1937379390001297
273,0.20559005439281464,0.20559005439281464,0.2055901288986206,0.20559005439281464,0.20559018850326538,0.205590096116066,6.089453918249175e-08,0.19608817994594574
274,0.20142105221748352,0.2014210820198059,0.20142115652561188,0.20142106711864471,0.20142118632793427,0.20142110884189607,5.904320703792259e-08,0.19909735023975372
275,0.20274588465690613,0.2027459442615509,0.2027459591627121,0.2027459293603897,0.20274604856967926,0.20274595320224761,6.016084324773058e-08,0.1979505717754364
276,0.201471209526062,0.2014712691307068,0.20147131383419037,0.2014712393283844,0.20147132873535156,0.20147127211093901,4.986882367933247e-08,0.19324055314064026
277,0.20902788639068604,0.2090279906988144,0.20902808010578156,0.209027960896492,0.20902808010578156,0.2090279996395111,8.269808844036823e-08,0.20126785337924957
278,0.21162256598472595,0.2116226702928543,0.2116226851940155,0.21162262558937073,0.21162275969982147,0.2116226613521576,7.192801467267973e-08,0.20184160768985748
279,0.21820679306983948,0.21820688247680664,0.21820692718029022,0.21820682287216187,0.2182069569826126,0.21820687651634216,6.877172445782617e-08,0.20748549699783325
280,0.2242283821105957,0.22422842681407928,0.22422853112220764,0.2242283970117569,0.22422847151756287,0.22422844171524048,6.05288029062447e-08,0.21015870571136475
281,0.2167062908411026,0.216706320643425,0.21670639514923096,0.2167063057422638,0.21670642495155334,0.21670634746551515,5.904320703792259e-08,0.20301082730293274
282,0.20725363492965698,0.20725367963314056,0.20725373923778534,0.20725367963314056,0.20725375413894653,0.20725369751453399,4.874297152100839e-08,0.1897278130054474
283,0.20655952394008636,0.20655959844589233,0.2065596729516983,0.20655955374240875,0.2065596729516983,0.20655960440635682,6.795975119466412e-08,0.18970400094985962
284,0.21207067370414734,0.2120707482099533,0.21207080781459808,0.21207071840763092,0.21207080781459808,0.21207075119018554,5.8095421462112447e-08,0.19748152792453766
285,0.21430055797100067,0.21430054306983948,0.21430066227912903,0.21430060267448425,0.21430069208145142,0.21430061161518096,6.460989531480908e-08,0.20301701128482819
286,0.2159886360168457,0.21598872542381287,0.21598879992961884,0.21598868072032928,0.21598884463310242,0.21598873734474183,8.521067175564645e-08,0.20654526352882385
287,0.2214682698249817,0.22146838903427124,0.22146844863891602,0.22146840393543243,0.2214684635400772,0.22146839499473572,7.641840818499378e-08,0.2146911472082138
288,0.21748198568820953,0.21748216450214386,0.21748216450214386,0.21748214960098267,0.21748220920562744,0.21748213469982147,8.624670582108368e-08,0.2142636477947235
289,0.2221551537513733,0.22215527296066284,0.2221553474664688,0.22215524315834045,0.22215531766414642,0.22215526700019836,7.495150768732603e-08,0.21914438903331757
290,0.22640448808670044,0.2264045774936676,0.22640463709831238,0.2264045923948288,0.22640468180179596,0.22640459537506102,7.254279520891955e-08,0.22358690202236176
291,0.2343696504831314,0.23436979949474335,0.23436981439590454,0.23436978459358215,0.2343698889017105,0.23436978757381438,8.650377555906768e-08,0.22959628701210022
292,0.24144499003887177,0.2414451241493225,0.2414451688528061,0.2414451241493225,0.24144519865512848,0.24144512116909028,7.982906839834972e-08,0.23243559896945953
293,0.2300211787223816,0.23002128303050995,0.23002134263515472,0.23002131283283234,0.2300213873386383,0.23002130091190337,7.84259877618597e-08,0.22136013209819794
294,0.23784564435482025,0.23784570395946503,0.2378457635641098,0.23784568905830383,0.23784580826759338,0.23784572184085845,6.44378313733329e-08,0.23010686039924622
295,0.2379141002893448,0.23791420459747314,0.23791424930095673,0.23791417479515076,0.2379142940044403,0.23791420459747314,7.375698489406456e-08,0.23914489150047302
296,0.23832175135612488,0.23832182586193085,0.2383219301700592,0.23832182586193085,0.2383219450712204,0.23832185566425323,8.093402155637902e-08,0.24178513884544373
297,0.24597589671611786,0.24597595632076263,0.2459760457277298,0.2459760159254074,0.2459760457277298,0.2459759920835495,6.46098953148091e-08,0.24829846620559692
298,0.2485988736152649,0.24859902262687683,0.24859905242919922,0.24859899282455444,0.24859905242919922,0.24859899878501893,7.42071843027397e-08,0.25219613313674927
299,0.24733713269233704,0.2473371922969818,0.24733728170394897,0.2473372519016266,0.2473372370004654,0.24733721911907197,5.8095421462112447e-08,0.25296568870544434
300,0.2542365789413452,0.25423669815063477,0.25423672795295715,0.25423669815063477,0.25423675775527954,0.2542366921901703,6.795975119466411e-08,0.2547086179256439
301,0.24085070192813873,0.24085082113742828,0.24085082113742828,0.2408507913351059,0.24085086584091187,0.2408508002758026,6.107658604359388e-08,0.24519722163677216
302,0.23588131368160248,0.23588144779205322,0.235881507396698,0.23588141798973083,0.2358814924955368,0.23588143587112426,7.699734379508385e-08,0.24311715364456177
303,0.24355554580688477,0.24355563521385193,0.24355566501617432,0.24355565011501312,0.2435556948184967,0.24355563819408416,5.6151877884318745e-08,0.24658209085464478
304,0.2479928880929947,0.24799297749996185,0.24799300730228424,0.24799297749996185,0.24799302220344543,0.24799297451972963,5.204751848153168e-08,0.2573105990886688
305,0.25679370760917664,0.2567938566207886,0.2567938566207886,0.2567938566207886,0.25679388642311096,0.25679383277893064,7.115206948705507e-08,0.2585338056087494
306,0.25735846161842346,0.25735852122306824,0.2573586106300354,0.2573585510253906,0.2573586106300354,0.2573585510253906,6.322027276634104e-08,0.25484639406204224
307,0.26463669538497925,0.2646368145942688,0.26463690400123596,0.2646368145942688,0.26463690400123596,0.26463682651519777,8.585965806775053e-08,0.2665271461009979
308,0.2748662233352661,0.27486634254455566,0.27486640214920044,0.27486634254455566,0.27486640214920044,0.27486634254455566,7.300048299977713e-08,0.275453120470047
309,0.2759629189968109,0.2759630084037781,0.27596306800842285,0.27596303820610046,0.2759631276130676,0.275963032245636,7.714139882054796e-08,0.2749212384223938
310,0.2722710072994232,0.2722710967063904,0.27227118611335754,0.27227115631103516,0.27227118611335754,0.27227112650871277,7.598131170262075e-08,0.26802948117256165
311,0.2682560682296753,0.2682562470436096,0.2682562470436096,0.26825618743896484,0.268256276845932,0.26825620532035827,8.32333567367133e-08,0.26319044828414917
312,0.2817850112915039,0.28178513050079346,0.281785249710083,0.28178513050079346,0.281785249710083,0.2817851543426514,9.973764735866494e-08,0.27094829082489014
313,0.281634658575058,0.28163477778434753,0.2816348671913147,0.28163474798202515,0.2816348671913147,0.281634783744812,8.790422203393354e-08,0.2712037265300751
314,0.28729867935180664,0.2872987985610962,0.2872988283634186,0.2872988283634186,0.2872988283634186,0.28729879260063174,6.460989531480908e-08,0.2727290391921997
315,0.30250057578086853,0.3025006949901581,0.30250075459480286,0.3025006949901581,0.30250078439712524,0.30250070095062254,7.996802249550067e-08,0.2721043527126312
316,0.30397284030914307,0.30397292971611023,0.303972989320755,0.30397292971611023,0.303972989320755,0.3039729356765747,6.107658604359387e-08,0.2746579647064209
317,0.3131248354911804,0.31312495470046997,0.31312498450279236,0.3131248950958252,0.31312498450279236,0.31312493085861204,6.460989531480908e-08,0.27720144391059875
318,0.30989110469818115,0.3098912239074707,0.30989134311676025,0.3098912239074707,0.3098912537097931,0.30989122986793516,8.534086384341927e-08,0.27669087052345276
319,0.3055485486984253,0.30554863810539246,0.30554869771003723,0.30554869771003723,0.305548757314682,0.30554866790771484,7.884953353001448e-08,0.275591105222702
320,0.3065311014652252,0.30653116106987,0.30653125047683716,0.30653122067451477,0.30653131008148193,0.3065312087535858,8.052144101921496e-08,0.2789532244205475
321,0.32029175758361816,0.3202918767929077,0.3202919661998749,0.3202918469905853,0.3202919363975525,0.3202918767929077,8.161702118890973e-08,0.2902979254722595
322,0.32371199131011963,0.323712021112442,0.32371214032173157,0.3237120807170868,0.32371214032173157,0.32371207475662234,6.795975119466412e-08,0.29600706696510315
323,0.3110937476158142,0.31109389662742615,0.31109392642974854,0.31109389662742615,0.3110939562320709,0.3110938847064972,8.052144101921496e-08,0.28712013363838196
324,0.31266871094703674,0.3126688301563263,0.31266894936561584,0.3126688599586487,0.31266888976097107,0.3126688480377197,8.840797528142528e-08,0.2967381179332733
325,0.31585460901260376,0.3158546984195709,0.3158547580242157,0.3158547282218933,0.3158547878265381,0.31585471630096434,6.86100985599836e-08,0.2981806695461273
326,0.32068002223968506,0.3206801116466522,0.3206802010536194,0.320680171251297,0.3206802010536194,0.3206801414489746,7.598131170262075e-08,0.3024291694164276
327,0.3354552090167999,0.33545535802841187,0.33545538783073425,0.3354552984237671,0.33545538783073425,0.3354553282260895,7.598131170262075e-08,0.31437504291534424
328,0.3333088159561157,0.3333089351654053,0.33330899477005005,0.3333089351654053,0.33330899477005005,0.3333089351654053,7.300048299977713e-08,0.3125583827495575
329,0.32581672072410583,0.3258168399333954,0.32581689953804016,0.3258168399333954,0.32581689953804016,0.3258168399333954,7.300048299977713e-08,0.30454128980636597
330,0.3292180597782135,0.32921814918518066,0.3292182385921478,0.3292181193828583,0.3292182683944702,0.3292181670665741,8.585965806775053e-08,0.30617275834083557
331,0.3302129805088043,0.3302130401134491,0.33021309971809387,0.33021312952041626,0.33021315932273865,0.33021308183670045,7.177349673981843e-08,0.30603712797164917
332,0.3370591998100281,0.3370593190193176,0.33705934882164,0.33705928921699524,0.3370593786239624,0.33705930709838866,6.86100985599836e-08,0.31551593542099
333,0.33837220072746277,0.3383723199367523,0.3383724093437195,0.3383723497390747,0.3383723795413971,0.3383723318576813,8.052144101921496e-08,0.3189834952354431
334,0.3221161961555481,0.32211625576019287,0.3221164047718048,0.32211628556251526,0.32211631536483765,0.3221162915229797,7.714139882054796e-08,0.3063700795173645
335,0.3212774693965912,0.32127752900123596,0.3212776482105255,0.3212776184082031,0.3212776780128479,0.32127758860588074,8.688795409866125e-08,0.3090676963329315
336,0.33060896396636963,0.3306090831756592,0.33060917258262634,0.3306090533733368,0.33060914278030396,0.3306090831756592,8.161702118890973e-08,0.31693950295448303
337,0.3179970979690552,0.31799715757369995,0.3179972767829895,0.31799718737602234,0.3179972469806671,0.3179971933364868,7.115206948705507e-08,0.3054383099079132
338,0.3349285125732422,0.33492857217788696,0.3349287211894989,0.33492863178253174,0.3349286615848541,0.33492861986160277,8.052144101921496e-08,0.317753404378891
339,0.3377523124217987,0.33775240182876587,0.3377525210380554,0.33775240182876587,0.33775249123573303,0.3377524256706238,8.269808844036821e-08,0.3193364441394806
340,0.3180937170982361,0.31809383630752563,0.318093866109848,0.31809383630752563,0.318093866109848,0.31809382438659667,6.179941103854096e-08,0.3062775135040283
341,0.33170637488365173,0.3317064046859741,0.33170655369758606,0.3317064940929413,0.33170655369758606,0.33170647621154786,8.32333567367133e-08,0.313385546207428
342,0.32682886719703674,0.3268289566040039,0.32682904601097107,0.3268289566040039,0.3268290162086487,0.3268289685249329,6.86100985599836e-08,0.30880120396614075
343,0.32767194509506226,0.3276720345020294,0.32767215371131897,0.3276720643043518,0.3276720941066742,0.32767205834388735,7.714139882054796e-08,0.3086671531200409
344,0.31221282482147217,0.3122129440307617,0.3122130036354065,0.3122129738330841,0.3122130334377289,0.3122129559516907,8.052144101921496e-08,0.2957248389720917
345,0.3125915229320526,0.31259167194366455,0.31259164214134216,0.31259164214134216,0.31259170174598694,0.3125916361808777,6.795975119466411e-08,0.29378756880760193
346,0.31128260493278503,0.3112826943397522,0.31128278374671936,0.3112827241420746,0.3112827241420746,0.31128270626068116,6.529361695112778e-08,0.29292330145835876
347,0.30389535427093506,0.30389541387557983,0.3038955330848694,0.30389541387557983,0.3038955628871918,0.3038954555988312,8.840797528142528e-08,0.2913815677165985
348,0.297101765871048,0.2971019148826599,0.2971020042896271,0.2971018850803375,0.29710203409194946,0.29710192084312437,1.0620671320680059e-07,0.28973427414894104
349,0.3076990246772766,0.3076991140842438,0.30769917368888855,0.3076991140842438,0.3076992332935333,0.3076991319656372,7.771494871619521e-08,0.2999056279659271
350,0.30901065468788147,0.30901074409484863,0.30901089310646057,0.309010773897171,0.30901089310646057,0.30901079177856444,1.0237433932612936e-07,0.3028642237186432
351,0.2980733811855316,0.2980734705924988,0.2980736196041107,0.29807353019714355,0.2980736196041107,0.2980735242366791,1.0193962679199618e-07,0.29238495230674744
352,0.3111779987812042,0.3111780881881714,0.31117814779281616,0.3111781179904938,0.3111781179904938,0.31117809414863584,5.732591170570655e-08,0.31166020035743713
353,0.31804358959198,0.31804367899894714,0.3180437386035919,0.31804370880126953,0.3180437386035919,0.3180436909198761,6.179941103854096e-08,0.31441670656204224
354,0.3217734396457672,0.32177355885505676,0.3217736482620239,0.32177355885505676,0.32177361845970154,0.3217735648155212,7.996802249550067e-08,0.31268608570098877
355,0.31557223200798035,0.3155723810195923,0.31557247042655945,0.3155723810195923,0.3155724108219147,0.31557237505912783,8.790422203393354e-08,0.2988910377025604
356,0.318819522857666,0.3188196122646332,0.31881973147392273,0.31881967186927795,0.3188197612762451,0.318819659948349,9.564642033506163e-08,0.30187729001045227
